user_id,event_date,event_name,channel,signup_date
u_04663,2025-05-04,document_uploaded,organic,2025-03-01
u_00408,2025-03-11,case_opened,organic,2025-02-27
u_02494,2025-02-17,client_message_sent,organic,2025-01-13
u_05276,2025-03-28,case_opened,paid_social,2025-03-20
u_01736,2025-07-15,case_opened,referral,2025-01-22
u_03779,2025-04-23,quote_generated,content,2025-04-03
u_05861,2025-06-18,case_opened,organic,2025-04-13
u_05935,2025-03-12,document_uploaded,referral,2025-01-11
u_01410,2025-06-28,document_uploaded,paid_social,2025-06-11
u_03272,2025-07-22,case_opened,referral,2025-05-07
u_03768,2025-03-16,client_message_sent,referral,2025-02-22
u_00700,2025-05-04,quote_generated,content,2025-04-08
u_02114,2025-06-27,client_message_sent,organic,2025-06-26
u_01859,2025-04-20,quote_generated,referral,2025-03-26
u_03535,2025-05-19,client_message_sent,paid_social,2025-04-20
u_01980,2025-05-13,quote_generated,paid_social,2025-04-26
u_05264,2025-04-22,document_uploaded,organic,2025-04-10
test_145,2025-03-12,case_opened,organic,2025-02-22
u_00913,2025-08-06,quote_generated,organic,2025-05-26
u_01246,2025-02-17,quote_generated,referral,2025-01-04
u_03966,2025-08-01,client_message_sent,referral,2025-05-02
u_04302,2025-07-03,case_opened,referral,2025-03-24
u_00147,2025-07-02,case_opened,organic,2025-06-03
u_00692,2025-04-05,case_opened,organic,2025-01-20
u_02735,2025-04-27,client_message_sent,content,2025-03-27
u_02876,2025-03-30,document_uploaded,paid_social,2025-03-16
u_01604,2025-02-17,quote_generated,paid_social,2025-01-03
u_05865,2025-06-20,document_uploaded,organic,2025-04-28
u_03751,2025-05-26,client_message_sent,content,2025-03-02
u_02620,2025-04-22,quote_generated,organic,2025-04-14
u_02012,2025-01-25,teammate_invited,paid_social,2025-01-22
u_05663,2025-06-08,case_opened,paid_social,2025-05-15
u_05096,2025-05-14,quote_generated,referral,2025-01-03
u_04670,2025-08-03,document_uploaded,referral,2025-05-27
u_01042,2025-05-05,case_opened,organic,2025-02-03
u_02768,2025-02-03,quote_generated,content,2025-01-12
u_05071,2025-07-14,quote_generated,referral,2025-06-16
u_01535,2025-03-16,client_message_sent,referral,2025-03-26
u_00792,2025-01-19,client_message_sent,referral,2025-01-15
u_04995,2025-04-26,document_uploaded,referral,2025-03-10
u_00395,2025-07-11,quote_generated,paid_social,2025-06-14
u_00817,2025-03-26,teammate_invited,content,2025-03-20
u_01824,2025-03-19,document_uploaded,paid_social,2025-03-12
u_02304,2025-03-10,quote_generated,content,2025-02-13
u_00769,2025-05-08,teammate_invited,paid_social,2025-05-02
u_05480,2025-06-02,quote_generated,organic,2025-04-24
u_01742,2025-04-07,quote_generated,referral,2025-03-10
u_04570,2025-07-10,client_message_sent,content,2025-02-20
u_01917,2025-03-05,client_message_sent,content,2025-02-06
u_03623,2025-06-26,case_opened,paid_social,2025-05-01
u_05997,2025-12-23,quote_generated,organic,2025-06-22
u_02509,2025-03-02,client_message_sent,organic,2025-02-07
u_02366,2025-09-02,document_uploaded,content,2025-06-09
u_03095,2025-03-01,client_message_sent,referral,2025-02-24
u_04000,2025-04-17,client_message_sent,content,2025-04-07
u_04097,2025-06-08,document_uploaded,content,2025-02-27
u_02087,2025-01-15,client_message_sent,organic,2025-01-15
u_05694,2025-03-11,client_message_sent,referral,2025-01-20
u_03331,2025-07-10,case_opened,paid_social,2025-06-23
u_02032,2025-07-18,document_uploaded,paid_social,2025-05-09
u_00986,2025-02-17,case_opened,organic,2025-02-08
u_02060,2025-05-06,document_uploaded,referral,2025-02-09
u_02620,2025-05-01,document_uploaded,organic,2025-04-14
u_02747,2025-04-30,quote_generated,organic,2025-04-25
u_01019,2025-07-24,client_message_sent,organic,2025-02-17
u_04434,2025-01-24,quote_generated,referral,2025-01-10
test_053,2025-06-13,document_uploaded,organic,2025-04-18
test_155,2025-03-25,quote_generated,organic,2025-03-12
test_165,2025-06-14,client_message_sent,organic,2025-04-19
u_03131,2025-04-08,document_uploaded,content,2025-01-18
u_05033,2025-04-01,case_opened,content,2025-02-04
u_02044,2025-02-01,client_message_sent,organic,2025-01-05
u_04237,2025-04-18,teammate_invited,paid_social,2025-04-17
u_00623,2025-06-15,quote_generated,content,2025-06-11
u_01595,2025-04-24,document_uploaded,content,2025-02-28
u_05546,2025-07-02,quote_generated,organic,2025-05-23
u_00343,2025-01-17,case_opened,organic,2025-01-10
test_097,2025-03-04,document_uploaded,organic,2025-02-18
u_00833,2025-06-27,case_opened,paid_social,2025-06-14
u_03796,2025-05-21,document_uploaded,content,2025-05-12
u_00232,2025-06-25,client_message_sent,organic,2025-05-08
u_00514,2025-04-26,quote_generated,organic,2025-03-03
u_04823,2025-03-05,case_opened,referral,2025-01-02
u_05149,2025-09-23,case_opened,content,2025-06-06
u_04001,2025-05-26,quote_generated,paid_social,2025-01-27
u_02117,2025-02-04,client_message_sent,content,2025-01-28
u_03782,2025-07-05,case_opened,referral,2025-02-02
u_03718,2025-06-27,case_opened,content,2025-01-03
u_04930,2025-03-05,quote_generated,referral,2025-02-22
u_00476,2025-05-14,teammate_invited,paid_social,2025-05-08
u_05457,2025-02-05,client_message_sent,referral,2025-01-26
u_03705,2025-09-18,case_opened,content,2025-03-16
u_02577,2025-06-03,teammate_invited,organic,2025-06-01
test_093,2025-03-22,document_uploaded,organic,2025-03-14
u_05119,2025-06-12,client_message_sent,organic,2025-05-16
u_02587,2025-04-06,case_opened,paid_social,2025-03-16
u_04440,2025-12-28,document_uploaded,organic,2025-03-03
u_03482,2025-06-20,quote_generated,referral,2025-02-23
u_00518,2025-03-01,quote_generated,organic,2025-01-11
u_02839,2025-09-12,client_message_sent,organic,2025-04-07
u_05867,2025-01-09,quote_generated,organic,2025-01-01
u_01019,2025-05-17,quote_generated,organic,2025-02-17
u_00987,2025-02-23,client_message_sent,referral,2025-02-16
u_03210,2025-08-03,case_opened,referral,2025-06-02
u_04616,2025-02-07,quote_generated,paid_social,2025-02-06
u_04862,2025-04-21,client_message_sent,organic,2025-03-28
u_04871,2025-02-15,client_message_sent,paid_social,2025-02-08
u_04700,2025-03-08,document_uploaded,organic,2025-02-10
u_04499,2025-08-14,document_uploaded,organic,2025-05-07
u_00671,2025-04-20,document_uploaded,paid_social,2025-03-19
u_00015,2025-07-03,document_uploaded,referral,2025-06-24
u_02392,2025-08-23,client_message_sent,content,2025-04-07
u_04109,2025-05-29,document_uploaded,paid_social,2025-05-02
u_00049,2025-05-01,case_opened,organic,2025-04-17
u_02148,2025-08-26,case_opened,referral,2025-02-28
u_02979,2025-08-14,client_message_sent,referral,2025-06-16
u_00882,2025-03-11,quote_generated,paid_social,2025-01-17
u_00690,2025-08-18,quote_generated,paid_social,2025-05-17
u_04727,2025-06-16,teammate_invited,content,2025-06-12
u_05393,2025-07-13,client_message_sent,content,2025-05-27
u_01581,2025-06-08,quote_generated,organic,2025-05-26
u_04324,2025-06-22,quote_generated,referral,2025-01-09
u_05102,2025-07-27,quote_generated,content,2025-05-16
u_00581,2025-08-20,document_uploaded,organic,2025-05-21
u_03430,2025-02-08,quote_generated,content,2025-01-14
u_01764,2025-03-04,document_uploaded,paid_social,2025-03-01
u_04007,2025-07-07,quote_generated,paid_social,2025-06-13
u_04135,2025-07-08,client_message_sent,content,2025-06-18
u_00162,2025-07-08,client_message_sent,paid_social,2025-06-08
u_00959,2025-08-19,case_opened,organic,2025-06-01
u_03184,2025-07-13,quote_generated,paid_social,2025-06-17
u_01501,2025-05-27,client_message_sent,content,2025-03-27
u_01136,2025-03-10,client_message_sent,paid_social,2025-02-11
u_04900,2025-06-30,document_uploaded,organic,2025-06-12
u_03740,2025-04-22,document_uploaded,content,2025-01-27
u_05591,2025-03-22,quote_generated,paid_social,2025-03-18
u_05493,2025-08-05,client_message_sent,organic,2025-02-21
u_05220,2025-08-21,document_uploaded,organic,2025-05-10
u_03945,2025-07-17,client_message_sent,content,2025-05-10
u_03052,2025-09-06,case_opened,organic,2025-01-25
u_00758,2025-04-18,quote_generated,paid_social,2025-04-02
u_05506,2025-06-02,document_uploaded,referral,2025-05-06
test_018,2025-04-11,client_message_sent,organic,2025-03-27
u_04175,2025-01-30,quote_generated,organic,2025-01-04
u_01869,2025-05-15,client_message_sent,referral,2025-04-21
u_00549,2025-06-29,document_uploaded,organic,2025-06-26
u_00504,2025-07-14,quote_generated,content,2025-06-22
u_01359,2025-03-08,quote_generated,organic,2025-02-20
u_02229,2025-07-10,client_message_sent,organic,2025-06-24
u_02771,2025-05-10,case_opened,organic,2025-02-02
u_04598,2025-01-19,quote_generated,paid_social,2025-01-16
u_03718,2025-05-25,quote_generated,content,2025-01-03
u_04431,2025-07-04,case_opened,content,2025-06-19
u_00464,2025-02-16,quote_generated,referral,2025-02-09
u_05608,2025-04-05,client_message_sent,referral,2025-03-26
u_01294,2025-02-26,client_message_sent,organic,2025-02-25
u_05502,2025-07-26,quote_generated,organic,2025-03-28
u_00256,2025-05-18,quote_generated,content,2025-05-03
u_04013,2025-04-19,quote_generated,referral,2025-04-08
u_00154,2025-07-20,document_uploaded,organic,2025-04-21
u_02394,2025-09-10,quote_generated,organic,2025-04-09
u_03897,2025-08-21,document_uploaded,paid_social,2025-06-03
u_01786,2025-01-23,case_opened,paid_social,2025-01-11
u_05126,2025-06-25,case_opened,referral,2025-02-06
u_02699,2025-07-17,client_message_sent,organic,2025-06-20
u_05145,2025-05-14,case_opened,organic,2025-01-09
u_02523,2025-05-19,client_message_sent,content,2025-04-27
u_04193,2025-05-13,document_uploaded,organic,2025-01-12
u_01800,2025-03-06,client_message_sent,paid_social,2025-03-05
u_04132,2025-05-07,client_message_sent,content,2025-04-18
u_02398,2025-01-28,quote_generated,content,2025-01-07
u_05636,2025-04-14,document_uploaded,paid_social,2025-03-23
u_05874,2025-02-13,case_opened,paid_social,2025-01-28
u_01875,2025-02-05,case_opened,referral,2025-01-17
u_00339,2025-08-13,quote_generated,organic,2025-05-22
u_01485,2025-03-11,client_message_sent,referral,2025-02-12
u_03042,2025-04-23,case_opened,organic,2025-03-14
u_04822,2025-07-13,client_message_sent,referral,2025-05-04
u_04926,2025-01-25,teammate_invited,organic,2025-01-19
u_02279,2025-05-20,document_uploaded,paid_social,2025-04-15
u_04887,2025-06-10,case_opened,organic,2025-05-24
u_04410,2025-03-01,client_message_sent,organic,2025-01-23
u_05264,2025-05-04,client_message_sent,organic,2025-04-10
u_05187,2025-09-11,quote_generated,paid_social,2025-05-24
u_00273,2025-03-03,document_uploaded,paid_social,2025-01-07
u_04213,2025-02-25,document_uploaded,paid_social,2025-02-02
u_02482,2025-02-12,client_message_sent,content,2025-01-18
u_04495,2025-05-03,quote_generated,organic,2025-02-02
u_00227,2025-07-21,client_message_sent,organic,2025-02-02
u_03413,2025-02-08,quote_generated,paid_social,2025-01-12
u_00577,2025-04-18,quote_generated,organic,2025-03-24
u_05495,2025-04-24,quote_generated,organic,2025-04-08
u_00244,2025-01-01,teammate_invited,organic,2025-01-01
u_04893,2025-05-21,client_message_sent,content,2025-01-28
u_05485,2025-05-14,case_opened,referral,2025-02-16
u_03302,2025-04-10,client_message_sent,organic,2025-02-16
u_00696,2025-06-17,client_message_sent,paid_social,2025-05-11
u_05118,2025-05-05,case_opened,content,2025-03-26
u_04510,2025-06-17,case_opened,referral,2025-06-10
u_03651,2025-05-18,document_uploaded,content,2025-04-23
u_00729,2025-05-17,case_opened,content,2025-02-23
u_02534,2025-09-21,case_opened,organic,2025-05-28
u_05220,2025-06-03,quote_generated,organic,2025-05-10
u_01881,2025-06-21,document_uploaded,organic,2025-02-22
u_02651,2025-06-01,document_uploaded,referral,2025-05-27
u_04775,2025-06-11,client_message_sent,organic,2025-06-06
u_02013,2025-08-08,client_message_sent,referral,2025-06-19
u_03384,2025-06-21,case_opened,content,2025-04-20
u_02840,2025-03-21,case_opened,content,2025-02-14
u_01024,2025-06-16,quote_generated,referral,2025-02-07
u_05749,2025-06-04,quote_generated,paid_social,2025-05-19
u_00940,2025-04-15,case_opened,paid_social,2025-04-05
u_04356,2025-06-21,client_message_sent,content,2025-05-26
u_00271,2025-07-15,document_uploaded,organic,2025-06-18
u_04273,2025-08-21,client_message_sent,content,2025-02-03
u_05348,2025-06-16,quote_generated,referral,2025-05-21
u_01492,2025-02-15,client_message_sent,content,2025-02-04
u_05752,2025-07-01,document_uploaded,organic,2025-06-13
u_03526,2025-04-04,document_uploaded,organic,2025-03-09
u_02244,2025-06-13,quote_generated,organic,2025-05-21
u_05034,2025-06-06,client_message_sent,paid_social,2025-04-22
u_05262,2025-04-22,document_uploaded,organic,2025-02-20
u_04850,2025-09-07,case_opened,referral,2025-02-07
u_02416,2025-03-06,document_uploaded,organic,2025-02-21
u_03453,2025-02-21,quote_generated,organic,2025-02-17
u_01075,2025-06-29,document_uploaded,paid_social,2025-06-28
u_04265,2025-05-17,case_opened,paid_social,2025-05-16
u_03873,2025-07-09,client_message_sent,organic,2025-06-24
test_016,2025-03-29,client_message_sent,organic,2025-02-08
u_03654,2025-03-17,client_message_sent,paid_social,2025-03-17
u_01307,2025-02-25,client_message_sent,organic,2025-01-11
u_00705,2025-03-02,client_message_sent,organic,2025-02-23
u_03735,2025-08-02,case_opened,referral,2025-04-14
u_05457,2025-02-02,document_uploaded,referral,2025-01-26
u_00414,2025-08-15,document_uploaded,organic,2025-06-23
u_05938,2025-06-07,quote_generated,content,2025-05-15
u_02849,2025-05-10,client_message_sent,organic,2025-05-02
u_05861,2025-04-18,case_opened,organic,2025-04-13
u_02163,2025-05-18,case_opened,content,2025-03-01
u_05938,2025-05-29,case_opened,content,2025-05-15
u_03061,2025-02-22,client_message_sent,organic,2025-01-13
u_05731,2025-06-07,client_message_sent,paid_social,2025-06-04
u_02636,2025-01-09,quote_generated,organic,2025-01-02
u_03323,2025-06-18,document_uploaded,paid_social,2025-06-16
u_01472,2025-07-02,document_uploaded,referral,2025-06-18
u_03485,2025-07-05,document_uploaded,content,2025-03-16
u_02574,2025-09-25,case_opened,organic,2025-03-20
u_03566,2025-04-21,document_uploaded,paid_social,2025-02-27
u_00858,2025-03-19,document_uploaded,content,2025-03-04
u_00900,2025-04-29,case_opened,organic,2025-04-19
u_05603,2025-05-17,case_opened,organic,2025-05-06
u_05874,2025-02-05,quote_generated,paid_social,2025-01-28
u_05877,2025-06-21,case_opened,referral,2025-06-21
u_01375,2025-05-25,case_opened,organic,2025-04-15
u_04184,2025-07-02,case_opened,content,2025-03-22
u_01843,2025-05-07,document_uploaded,organic,2025-04-16
u_04186,2025-03-22,client_message_sent,paid_social,2025-03-01
u_03595,2025-01-23,teammate_invited,organic,2025-01-18
u_02102,2025-04-30,client_message_sent,paid_social,2025-04-19
u_02716,2025-04-20,case_opened,paid_social,2025-04-10
u_04462,2025-06-14,quote_generated,paid_social,2025-05-22
u_00753,2025-07-25,quote_generated,content,2025-06-23
u_00946,2025-08-11,quote_generated,organic,2025-03-28
u_02275,2025-08-20,client_message_sent,referral,2025-03-20
u_01043,2025-06-29,quote_generated,organic,2025-06-05
u_05802,2025-03-04,document_uploaded,paid_social,2025-02-06
,2025-05-14,document_uploaded,content,2025-05-06
u_05173,2025-02-19,client_message_sent,organic,2025-01-13
u_02387,2025-05-20,quote_generated,paid_social,2025-04-24
u_01710,2025-04-08,quote_generated,content,2025-03-17
u_00692,2025-02-12,quote_generated,organic,2025-01-20
u_02408,2025-02-09,document_uploaded,referral,2025-02-05
u_00436,2025-04-16,client_message_sent,referral,2025-04-15
u_02182,2025-07-07,client_message_sent,organic,2025-04-19
u_03052,2025-02-21,document_uploaded,organic,2025-01-25
u_00456,2025-03-25,quote_generated,content,2025-03-25
u_05232,2025-05-04,quote_generated,paid_social,2025-04-10
u_04632,2025-06-28,case_opened,organic,2025-06-13
u_02020,2025-05-09,case_opened,referral,2025-04-25
u_01257,2025-03-23,case_opened,referral,2025-02-04
u_05186,2025-09-07,document_uploaded,paid_social,2025-06-17
u_01929,2025-03-26,client_message_sent,paid_social,2025-02-10
u_05382,2025-05-20,client_message_sent,paid_social,2025-05-07
test_109,2025-07-20,document_uploaded,organic,2025-05-31
u_02199,2025-04-25,case_opened,organic,2025-02-16
u_04146,2025-06-06,case_opened,referral,2025-05-18
u_05072,2025-02-24,quote_generated,content,2025-01-22
u_04554,2025-08-20,case_opened,organic,2025-05-02
u_05583,2025-07-06,document_uploaded,content,2025-03-13
u_01685,2025-02-27,client_message_sent,content,2025-01-06
u_02113,2025-08-18,quote_generated,organic,2025-06-21
u_05682,2025-09-01,case_opened,paid_social,2025-04-27
test_077,2025-04-01,document_uploaded,organic,2025-03-10
test_161,2025-06-06,quote_generated,organic,2025-05-07
u_01424,2025-08-09,document_uploaded,organic,2025-04-18
u_02366,2025-08-01,case_opened,content,2025-06-09
u_04259,2025-07-13,case_opened,organic,2025-06-23
u_04409,2025-06-23,client_message_sent,referral,2025-05-07
u_04057,2025-07-11,quote_generated,referral,2025-06-26
u_00335,2025-03-27,document_uploaded,organic,2025-03-02
u_00653,2025-07-19,document_uploaded,referral,2025-06-28
u_05277,2025-05-26,quote_generated,paid_social,2025-05-08
u_05980,2025-04-03,quote_generated,organic,2025-03-03
u_02780,2025-02-23,client_message_sent,paid_social,2025-01-27
u_05885,2025-05-13,case_opened,content,2025-05-05
u_00884,2025-05-27,client_message_sent,organic,2025-05-02
u_01950,2025-05-01,document_uploaded,referral,2025-04-17
u_03255,2025-05-13,quote_generated,content,2025-05-05
u_04790,2025-03-03,case_opened,paid_social,2025-02-12
u_02881,2025-05-09,client_message_sent,content,2025-04-18
u_03672,2025-04-12,case_opened,content,2025-04-07
u_04670,2025-07-25,case_opened,referral,2025-05-27
u_02040,2025-05-26,teammate_invited,organic,2025-05-24
u_01396,2025-04-07,client_message_sent,referral,2025-03-14
u_00488,2025-04-28,teammate_invited,content,2025-04-24
u_04273,2025-03-16,client_message_sent,content,2025-02-03
u_00950,2025-07-06,client_message_sent,referral,2025-04-08
test_118,2025-05-24,case_opened,organic,2025-04-14
